,Datetime,Place,Place_coord_boundaries,Tweet Id,Text
0,2020-08-12 11:22:44,,,1293508211341844481,@SouthwestAir https://t.co/Gs8o8r6l3N I love southwest no idea on this situation but any kid under 5 should have a… https://t.co/iq1wbxYemu
1,2020-08-12 11:19:03,"California, USA",,1293507282693525504,Southwest Airlines is changing people's connecting flights so that their connecting flight leaves before their arri… https://t.co/l1RUY4Vq3x
2,2020-08-12 11:14:17,🇺🇸 ,,1293506085056380932,RT @DawnGilbertson: Some ⁦@SouthwestAir⁩ passengers are perplexed by nonsensical flight changes after the airline scrubbed a bunch of Sept.…
3,2020-08-12 11:09:49,"Texas, USA",,1293504960404099072,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $117.98 expenditure to ""Southwest Air… https://t.co/Ry1wHbHH61"
4,2020-08-12 11:09:13,"Los Angeles, CA",,1293504810482892803,RT @DawnGilbertson: Some ⁦@SouthwestAir⁩ passengers are perplexed by nonsensical flight changes after the airline scrubbed a bunch of Sept.…
5,2020-08-12 11:03:50,,,1293503453860450304,"RT @USATODAY: Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that has not b…"
6,2020-08-12 11:00:03,"Nashville, Tennessee",,1293502504395771904,If you have any travel plans... https://t.co/6Fn9nWMYDW
7,2020-08-12 10:55:25,Worldwide,,1293501336177213441,'So I guess Southwest has invented time travel': Airline sends passengers bizarre flight changes https://t.co/PM3aQPHOCo
8,2020-08-12 10:54:00,,,1293500982039437318,"RT @USATODAY: Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that has not b…"
9,2020-08-12 10:52:02,"USA TODAY HQ, McLean, Va.",,1293500483911352320,RT @DawnGilbertson: Some ⁦@SouthwestAir⁩ passengers are perplexed by nonsensical flight changes after the airline scrubbed a bunch of Sept.…
10,2020-08-12 10:50:59,"USA TODAY HQ, McLean, Va.",,1293500223361294336,Did this happen to you? https://t.co/mi4DfzYziy
11,2020-08-12 10:48:55,"USA TODAY HQ, McLean, Va.",,1293499703020199936,"Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that… https://t.co/zLTjpBkquM"
12,2020-08-12 10:31:15,"Sandia Park, NM",,1293495255350890496,"@DavidJHarrisJr @AmericanAir Dude, this is why I hate American Airlines! My wife and I stopped flying AA years ago,… https://t.co/kbZeWQ2d0u"
13,2020-08-12 10:28:09,"Devon, UK and Around the World",,1293494474346246146,'So I guess Southwest has invented time travel': Airline sends passengers bizarre flight changes… https://t.co/whcBLzqqjq
14,2020-08-12 10:18:37,"Chicago, IL",,1293492076114587648,Some ⁦@SouthwestAir⁩ passengers are perplexed by nonsensical flight changes after the airline scrubbed a bunch of S… https://t.co/yqdscCV1l5
15,2020-08-12 10:15:17,"Edinburgh, Colorado ",,1293491237207576576,"F @SouthwestAir
F the pilot.
F the flight attendant. 
F ALL you sheeple. 
#StartDrivingAgain 
#StillBeingLiedTo… https://t.co/rB9gv8pVWK"
16,2020-08-12 10:09:27,"Texas, USA",,1293489770002341889,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $82.98 expenditure to ""Southwest Airl… https://t.co/K8NSOTL4WQ"
17,2020-08-12 10:02:04,"Phoenix, AZ",,1293487911749419010,'So I guess Southwest has invented time travel': Airline sends passengers bizarre flight changes https://t.co/SocD4EBTiL
